STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
27,43,MN,Faribault County,2013,"1,595",11.5,"47,191"
27,45,MN,Fillmore County,2013,"2,192",10.7,"51,323"
27,47,MN,Freeborn County,2013,"3,191",10.5,"47,698"
27,49,MN,Goodhue County,2013,"4,253",9.3,"61,428"
27,51,MN,Grant County,2013,631,10.7,"49,618"
27,53,MN,Hennepin County,2013,"143,427",12.2,"64,331"
27,55,MN,Houston County,2013,"1,937",10.4,"51,160"
27,57,MN,Hubbard County,2013,"2,733",13.4,"46,530"
27,59,MN,Isanti County,2013,"3,151",8.4,"58,436"
27,61,MN,Itasca County,2013,"5,815",13.1,"46,834"
27,63,MN,Jackson County,2013,975,9.6,"56,397"
27,65,MN,Kanabec County,2013,"2,246",14.2,"46,940"
27,67,MN,Kandiyohi County,2013,"4,967",11.9,"53,290"
27,69,MN,Kittson County,2013,443,10.1,"48,458"
27,71,MN,Koochiching County,2013,"2,183",16.9,"44,817"
27,73,MN,Lac qui Parle County,2013,719,10.5,"46,805"
27,75,MN,Lake County,2013,"1,178",11.1,"50,875"
27,77,MN,Lake of the Woods County,2013,480,12.4,"42,644"
27,79,MN,Le Sueur County,2013,"2,435",8.9,"60,190"
27,81,MN,Lincoln County,2013,651,11.4,"48,205"
27,83,MN,Lyon County,2013,"3,159",12.8,"51,011"
27,85,MN,McLeod County,2013,"3,109",8.8,"54,971"
27,87,MN,Mahnomen County,2013,"1,320",24.3,"39,706"
27,89,MN,Marshall County,2013,859,9.2,"53,692"
27,91,MN,Martin County,2013,"2,325",11.6,"51,118"
27,93,MN,Meeker County,2013,"2,129",9.4,"55,327"
27,95,MN,Mille Lacs County,2013,"3,056",12.1,"48,978"
27,97,MN,Morrison County,2013,"3,951",12.2,"48,716"
27,99,MN,Mower County,2013,"5,300",13.7,"50,479"
27,101,MN,Murray County,2013,803,9.6,"53,300"
27,103,MN,Nicollet County,2013,"3,506",11.4,"58,620"
27,105,MN,Nobles County,2013,"3,016",14.2,"50,936"
27,107,MN,Norman County,2013,879,13.6,"45,276"
27,109,MN,Olmsted County,2013,"12,153",8.3,"65,829"
27,111,MN,Otter Tail County,2013,"6,667",11.8,"48,157"
27,113,MN,Pennington County,2013,"1,475",10.7,"47,300"
27,115,MN,Pine County,2013,"4,265",15.7,"43,026"
27,117,MN,Pipestone County,2013,"1,126",12.4,"47,613"
27,119,MN,Polk County,2013,"4,033",13.3,"52,706"
27,121,MN,Pope County,2013,"1,181",11,"55,404"
27,123,MN,Ramsey County,2013,"82,805",16.2,"56,293"
27,125,MN,Red Lake County,2013,448,11.2,"45,019"
27,127,MN,Redwood County,2013,"1,571",10.2,"50,453"
27,129,MN,Renville County,2013,"1,748",11.8,"53,823"
27,131,MN,Rice County,2013,"6,650",11.6,"58,644"
27,133,MN,Rock County,2013,972,10.5,"54,045"
27,135,MN,Roseau County,2013,"1,331",8.7,"51,576"
27,137,MN,St. Louis County,2013,"31,806",16.5,"46,022"
27,139,MN,Scott County,2013,"8,032",5.9,"85,481"
27,141,MN,Sherburne County,2013,"5,722",6.5,"74,915"
27,143,MN,Sibley County,2013,"1,452",9.8,"56,007"
27,145,MN,Stearns County,2013,"18,417",12.7,"56,705"
27,147,MN,Steele County,2013,"3,853",10.7,"53,932"
27,149,MN,Stevens County,2013,"1,229",14,"56,140"
27,151,MN,Swift County,2013,970,10.3,"52,083"
27,153,MN,Todd County,2013,"3,237",13.5,"43,974"
27,155,MN,Traverse County,2013,397,11.9,"50,451"
27,157,MN,Wabasha County,2013,"1,984",9.4,"52,617"
27,159,MN,Wadena County,2013,"2,073",15.5,"39,805"
27,161,MN,Waseca County,2013,"1,832",10.3,"53,448"
27,163,MN,Washington County,2013,"14,085",5.8,"81,052"
27,165,MN,Watonwan County,2013,"1,229",11.2,"48,064"
27,167,MN,Wilkin County,2013,703,11,"52,849"
27,169,MN,Winona County,2013,"6,741",14.4,"49,636"
27,171,MN,Wright County,2013,"8,993",7.1,"71,999"
27,173,MN,Yellow Medicine County,2013,"1,070",10.8,"50,311"
28,0,MS,Mississippi,2013,"692,058",23.9,"38,191"
28,1,MS,Adams County,2013,"9,078",30.9,"31,385"
28,3,MS,Alcorn County,2013,"9,049",24.8,"33,467"
28,5,MS,Amite County,2013,"3,071",24.1,"33,571"
28,7,MS,Attala County,2013,"5,059",26.7,"31,644"
28,9,MS,Benton County,2013,"2,351",27.8,"30,198"
28,11,MS,Bolivar County,2013,"12,180",37.7,"29,622"
28,13,MS,Calhoun County,2013,"3,736",25.8,"32,656"
28,15,MS,Carroll County,2013,"1,863",18.7,"37,283"
28,17,MS,Chickasaw County,2013,"4,100",24.4,"32,525"
28,19,MS,Choctaw County,2013,"2,140",25.9,"32,922"
28,21,MS,Claiborne County,2013,"3,323",40.9,"25,438"
28,23,MS,Clarke County,2013,"3,558",21.8,"34,141"
28,25,MS,Clay County,2013,"6,227",31,"30,935"
28,27,MS,Coahoma County,2013,"9,729",39.5,"27,500"
28,29,MS,Copiah County,2013,"8,344",29.6,"32,060"
28,31,MS,Covington County,2013,"5,387",28.2,"32,999"
28,33,MS,DeSoto County,2013,"20,116",12,"59,043"
28,35,MS,Forrest County,2013,"20,551",28,"34,391"
28,37,MS,Franklin County,2013,"1,809",23.1,"35,963"
28,39,MS,George County,2013,"4,235",18.8,"43,597"
28,41,MS,Greene County,2013,"2,619",23.7,"38,192"
28,43,MS,Grenada County,2013,"5,377",25.2,"31,703"
28,45,MS,Hancock County,2013,"9,108",20.2,"43,870"
28,47,MS,Harrison County,2013,"43,428",22.7,"41,657"
28,49,MS,Hinds County,2013,"70,594",29.7,"34,826"
28,51,MS,Holmes County,2013,"8,126",45.7,"22,674"
28,53,MS,Humphreys County,2013,"4,256",48.3,"22,599"
28,55,MS,Issaquena County,2013,464,42.5,"31,254"
28,57,MS,Itawamba County,2013,"4,350",19.4,"39,927"
28,59,MS,Jackson County,2013,"22,820",16.4,"47,813"
28,61,MS,Jasper County,2013,"3,956",24.2,"33,606"
28,63,MS,Jefferson County,2013,"2,547",35.4,"26,401"
28,65,MS,Jefferson Davis County,2013,"3,559",30.1,"27,754"
28,67,MS,Jones County,2013,"14,586",21.6,"36,204"
28,69,MS,Kemper County,2013,"2,851",30.4,"30,849"
28,71,MS,Lafayette County,2013,"12,641",27.8,"40,749"
28,73,MS,Lamar County,2013,"9,568",16.4,"51,337"
28,75,MS,Lauderdale County,2013,"20,020",26.2,"35,038"
28,77,MS,Lawrence County,2013,"2,525",20.2,"36,317"
28,79,MS,Leake County,2013,"5,949",27.9,"34,099"
28,81,MS,Lee County,2013,"15,100",18,"43,221"
28,83,MS,Leflore County,2013,"13,273",44.8,"24,704"
28,85,MS,Lincoln County,2013,"9,188",26.9,"33,632"
28,87,MS,Lowndes County,2013,"13,778",23.5,"38,839"
28,89,MS,Madison County,2013,"12,553",12.7,"64,657"
28,91,MS,Marion County,2013,"6,980",27.5,"32,628"
28,93,MS,Marshall County,2013,"8,078",23.4,"36,728"
